微博id,uni_id,url,主页,发布时间,国家,城市,微博bid,微博作者,微博内容,性别,情感倾向,点赞数,爬取时间,用户关注数,用户简介,省份,粉丝数,评论数,转发数
7738108629.0,,https://m.weibo.cn/detail/OzyQoAE3a,https://m.weibo.cn/u/6648846916?,2024-10-01 19:49:06,中国,洛阳,OzyQoAE3a,yi只绿豆,柯哀  有没有柯哀党愿意国庆一起去上海新世纪城的柯南cafe！我们可以一起吃饭一起逛谷店，如果你想逛柯南展咱们也可以一起！我还会背柯哀的痛包！ ,f,0.9999828844148428,0.0,2024-10-01 21:30:27,122.0,⸜(๑⃙⃘'ᵕ'๑⃙⃘)⸝⋆*,河南,18,0.0,0.0
7748322260.0,,https://m.weibo.cn/detail/Ozz6UlMBy,https://m.weibo.cn/u/5847514085?,2024-10-01 20:29:46,中国,北京,Ozz6UlMBy,金奖啦,电影《危机航线》，可以类比成柯南剧场版，只是少了推理的部分，但是无所不能的男主以及匪夷所思的动机和剧情进展都是一样的。 刘德华为家人拼尽全力，和屈楚萧进行了两个狂躁症病人的对决，刘德华发作时画面变红，屈楚萧犯病时画面变绿，还挺有意思的。 开始我还以为王龙正会是劫机犯头头，没想到是屈 ...全文,f,0.9999999999974024,0.0,2024-10-01 21:30:27,299.0,好好活着的人类,北京,65,0.0,0.0
7770071311.0,,https://m.weibo.cn/detail/Ozy6olreu,https://m.weibo.cn/u/7592401864?,2024-10-01 17:55:45,中国,太原,Ozy6olreu,神性恋,让小柠看看， 是谁~在柠季×柯南主题店拍了这么多美美的照片！ 原来，主题店不仅有联名纸袋、杯套、自拍牌、大吧唧... 还这么好拍！！！ 宝子们快来一起打卡吧！  👀想要一个全是柯南周边打卡照的评论区 ⌚️10月7日抽3个幸运柯南迷，送[随机限定联名周边] 柠季#柠季名侦探柯南# ...全文,m,0.297514279788582,34.0,2024-10-01 21:30:27,59.0,喝柠季，添活力！  ☎️官方合作咨询热线：4006770070,山西,18.5万,83.0,26.0
7775566969.0,,https://m.weibo.cn/detail/OzyjgsNxu,https://m.weibo.cn/u/6592540240?,2024-10-01 18:27:28,中国,哈尔滨,OzyjgsNxu,莫子每天都觉得好饿,“我就在你身边呐。”  ——《名侦探柯南：绝海的侦探》 ,f,0.9999750783925566,1.0,2024-10-01 21:30:27,1101.0,有事联系剧番,黑龙江,25.9万,0.0,0.0
7804251697.0,,https://m.weibo.cn/detail/Ozzidtsnl,https://m.weibo.cn/u/3823859821?,2024-10-01 20:57:38,中国,,Ozzidtsnl,Xfbby,安室透#cp30摊宣#CP30#安室透#   终于等到了CP30！！！ CP30 二期双日参展：10.6-7  摊位专区：柯南-安室透中心街道 摊位名：All透杂食快乐摊  摊位号：陆D35 全文试阅：lofter北极熊的吧唧 非常感谢阿落老师的支持和帮助~~~  详细内容请见宣传海报  首发新刊：  清水无CP本《幕前余兴 ...全文,f,0.999998222054538,0.0,2024-10-01 21:30:27,434.0,自娱自乐的咸鱼。。。,山东,915,3.0,1.0
7834962636.0,,https://m.weibo.cn/detail/OzzlvEute,https://m.weibo.cn/u/2784150377?,2024-10-01 21:05:45,中国,天津,OzzlvEute,forever_young_all,小柯南，只差一个小兰配啦 不舟不归的微博视频 ,m,0.3204227866013512,0.0,2024-10-01 21:30:27,653.0,顺顺利利平平安安，健健康康开开心心,天津,94,0.0,0.0
7834962636.0,,https://m.weibo.cn/detail/OzzgXtXgw,https://m.weibo.cn/u/6973337875?,2024-10-01 20:54:31,中国,天津,OzzgXtXgw,forever_young_all,新🍉速递！！！  王者将会和柯南联动产出皮肤，有可能是小卤蛋和马可波罗！  #王者荣耀##王者s37新赛季今日开启##游园集结令# ,m,0.6246580596492867,12.0,2024-10-01 21:30:27,1169.0,Sincere and passionate present！,天津,1.7万,2.0,0.0
7856775991.0,,https://m.weibo.cn/detail/OzzfSFUpi,https://m.weibo.cn/u/5768538988?,2024-10-01 20:51:53,中国,台州,OzzfSFUpi,祈岁念平安,名侦探柯南周边 预出 图上的价格合适吗 ,f,0.993994747193526,0.0,2024-10-01 21:30:27,379.0,,浙江,131,0.0,0.0
7871584457.0,,https://m.weibo.cn/detail/Ozx3x2GwT,https://m.weibo.cn/u/3858356973?,2024-10-01 15:15:57,中国,新北市,Ozx3x2GwT,jienfan1891,名侦探柯南 仿#名侦探柯南# 画风稿展示#松田阵平##萩原千速# ,f,0.9534098967986248,0.0,2024-10-01 21:30:27,145.0,仿各种画风，有背景可帮忙贴，工坊/画加：愚者ooo,台湾,6.1万,1.0,0.0
7892518684.0,,https://m.weibo.cn/detail/Ozz691Tfe,https://m.weibo.cn/u/7455610975?,2024-10-01 20:27:53,中国,佛山,Ozz691Tfe,记下昨夜雨,名侦探柯南周边 收如图，不单收。或者用等级换 部分标价可以算心理价 ,f,0.4220304645826477,0.0,2024-10-01 21:30:27,458.0,❌ 单取！  学生党周六晚回消息！ 收图/有急事＋v:ZAX20080208 出/收物走zz,广东,329,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7770071311?,,,,,,工藤新一#工藤新一# #江户川柯南#  又又又收到了@送客-是一只懒狗 老师的可爱签绘，烤奶宝宝你是一杯小甜品我要吃掉你😋 ,f,0.8836596258549662,15.0,2024-10-01 21:30:27,288.0,花眼里看见花满楼,,5382,5.0,2.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7738108629?,,,,,,名侦探柯南周边  多少都出 满80包邮 ,f,0.8531722518427312,0.0,2024-10-01 21:30:27,414.0,金智秀未公开女友,,290,2.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7291410882?,,,,,,名侦探柯南周边 未拆 想换服部平次 可补差价 ,f,0.1729622222425439,0.0,2024-10-01 21:30:27,797.0,📌𝙏𝙁𝘽𝙊𝙔𝙎 𝙎𝙀𝙑𝙀𝙉𝙏𝙀𝙀𝙉,,754,0.0,0.0
6973337875.0,,https://m.weibo.cn/detail/OzyUvtuVN,https://m.weibo.cn/u/6422165728?,2024-10-01 19:59:12,中国,信阳,OzyUvtuVN,吃布卡多吗,赤安#赤安# ❤️💛摊宣【CP30双日参展d3d4｜陆A11】 专区：名侦探柯南-赤安街道 新做了一些东西还有一些gzcp的余量 *紧急滑铲可能有bug‼️ 总之欢迎大家来找我玩！👏 ,f,0.9760506134791226,51.0,2024-10-01 21:30:27,1568.0,平平无奇的同人女，想画就画了,河南,5.5万,3.0,23.0
6648846916.0,,https://m.weibo.cn/detail/OzyZabnGg,https://m.weibo.cn/u/7218935462?,2024-10-01 20:10:40,中国,上海,OzyZabnGg,是面香呀,#名侦探柯南#猫耳朵酥和苹果花林糖周边样式公开，明天开始鸟取柯南侦探社限定发售 （TI） ,m,0.9475142346603458,17.0,2024-10-01 21:30:27,75.0,分享《名侦探柯南》新消息，分析解读，特色柯研内容，会有主观判断看法。头像壁纸原图与详细解读见「柯研所」微信公众号及B站@柯研所DCI 。,上海,44.3万,3.0,0.0
1768935374.0,,https://m.weibo.cn/detail/Ozy2h3f9I,https://m.weibo.cn/u/1768935374?,2024-10-01 17:45:36,中国,重庆,Ozy2h3f9I,名侦探柯南情报局,名侦探柯南剧场版《引爆摩天楼》重制版将于10月2日在韩国🇰🇷上映！ 韩国🇰🇷电影周边海报！#名侦探柯南# ,f,0.9538167853609704,86.0,2024-10-01 21:30:27,201.0,更新柯南情报❤️不定时更新柯南语录❤️个人兴趣博❤️偶尔还会腹黑吐槽❤️,重庆,174万,15.0,10.0
5658828484.0,Ozr4t1RIG,https://m.weibo.cn/detail/Ozr4t1RIG,https://m.weibo.cn/u/5262197980?,2024-10-01 00:01:47,中国,镇江,,-狄里-,帅男人和帅女人们的集合  画师x：KDKIIZ 动漫黑白插画 名侦探柯南 新兰  平和  京园 快青 ,m,0.999973355461949,73.0,2024-10-01 21:30:27,570.0,ㅤㅤㅤㅤ,江苏,5.5万,1.0,2.0
1768935374.0,,https://m.weibo.cn/detail/Ozz8XFXqV,https://m.weibo.cn/u/6081133104?,2024-10-01 20:34:50,中国,重庆,Ozz8XFXqV,名侦探柯南情报局,我去柯南展的vlog出锅了(((o(*ﾟ▽ﾟ*)o))) 请问为什么我的语速这么慢。。可是这是我的正常语速。。所以你们知道我剪那些读书视频的时候是多崩溃了(╯°□°）╯︵ ┻━┻总之，柯南餐厅再难吃我也会去吃，柯南电影再难看我也会去看w(ﾟДﾟ)w cerise03的微博视频 ,f,0.0747656925134253,24.0,2024-10-01 21:30:27,524.0,b站：cerisecerise ig：cerise_032,重庆,2.7万,4.0,0.0
2093542865.0,,https://m.weibo.cn/detail/OzybOCAyi,https://m.weibo.cn/u/7311202912?,2024-10-01 18:09:07,中国,重庆,OzybOCAyi,工藤家的新兰君,天啊看西瓜说柯南看了一个月了每次画画都会看，居然还没有能看完所有的才看到三百多集一共五百多投稿 啊啊啊啊啊 西瓜视频太上瘾了！！ ,f,0.0013801221188591,49.0,2024-10-01 21:30:27,792.0,会好起来的，一切。-🧊 *清稿中，稿件相关的私信可能会被放置非常不好意思！,重庆,29.2万,2.0,0.0
2093542865.0,,https://m.weibo.cn/detail/OzyjCkQjt,https://m.weibo.cn/u/3115259807?,2024-10-01 18:28:20,中国,重庆,OzyjCkQjt,工藤家的新兰君,#名侦探柯南#新兰 最般配的情侣    X：pingkeki #新兰 最般配的情侣# ,f,0.1794396101713842,9564.0,2024-10-01 21:30:27,374.0,微博内容请勿转出。 合作qq yx-xxooaini,重庆,454.3万,254.0,1119.0
2283914744.0,,https://m.weibo.cn/detail/OzrBN7L2K,https://m.weibo.cn/u/5658828484?,2024-10-01 01:23:53,中国,宁波,OzrBN7L2K,My_way丿Mai_way丿Teppei,#灰原哀# #CP30灰原哀街道#  一个摊宣，画册实物请看p10-12或微博相册～ 时间：10.6-10.7  街道：柯南专区-灰原哀街道 摊位：陆C05 ,f,0.9813826445341544,243.0,2024-10-01 21:30:27,1333.0,♥うちはオビト,浙江,11.6万,62.0,45.0
2784150377.0,,https://m.weibo.cn/detail/OzyWnrg5l,https://m.weibo.cn/u/5984212664?,2024-10-01 20:03:50,中国,海口,OzyWnrg5l,不舟不归,名侦探柯南 上海的朋友又幸福了！二次元“足不出沪”，那么上海到底有谁啊？ #名侦探柯南# 主题书店就在上海！#开学开新谷##十一漫游记#  里面有好多的日版原作漫画、剧场版漫画和公式书杂志，还有平和告白的105卷，还有很多日谷，帆布包，还有全套名侦探柯南30周年纪 ...全文,f,0.9999970947712776,54.0,2024-10-01 21:30:27,901.0,从初次相遇的那一天起，我就被你的笑容深深的打动了...   【公众号：柯学馆】 【商务：MZTKeNan0504@163.com】,海南,20.5万,10.0,5.0
3115259807.0,,https://m.weibo.cn/detail/Ozd44tx1j,,2024-09-29 12:22:21,中国,北京,Ozd44tx1j,叶不羞羞羞羞羞羞,,,0.5,,2024-10-01 21:30:27,,,北京,,,
3288219044.0,,https://m.weibo.cn/detail/OzzjGgWMO,,2024-10-01 21:01:14,中国,,OzzjGgWMO,再来十杯葡妆淡抹吧,,,0.5,,2024-10-01 21:30:27,,,陕西,,,
3823859821.0,,https://m.weibo.cn/detail/OzyXjwaud,https://m.weibo.cn/u/7692523234?,2024-10-01 20:06:07,中国,北京,OzyXjwaud,最后都是灰_,我妹今晚在那看了柯南，于是兴致勃勃回去把书柜里的漫画掏来给她看了(。喂要这么做姐姐吗 ,m,0.8518540622960957,74.0,2024-10-01 21:30:27,61.0,杂食同人女的碎碎念小号捏,北京,7.7万,11.0,0.0
3858356973.0,,https://m.weibo.cn/detail/OzyRdqbi9,https://m.weibo.cn/u/2283914744?,2024-10-01 19:51:07,中国,巴音郭楞蒙古自治州,OzyRdqbi9,愚者000,揣手努聚集+人偶摄影会+鸟取杯垫+韩国相关 #名侦探柯南# ,m,0.961719434142112,88.0,2024-10-01 21:30:27,701.0,倉木麻衣 | 名侦探柯南 | Koike Teppei | Bourbon,新疆,22万,10.0,27.0
5049319816.0,,https://m.weibo.cn/detail/OzzqV3KrD,https://m.weibo.cn/u/2093542865?,2024-10-01 21:19:04,中国,北京,OzzqV3KrD,豆丁杂货店妙想货车,【北荣町观光问讯处销售的商品】 《#名侦探柯南# 贴纸（3种）》各1张 600日元（含税） 每张纸上有 10 张贴纸。 请收集并在各地使用♫ ,m,0.7338220024216119,23.0,2024-10-01 21:30:27,86.0,愿工藤与你同在  愿为你带来第一柯讯   愿新兰永恒！ 【个人账号】  人间讃歌は「勇気」の讃歌ッ！！　人间のすばらしさは勇気のすばらしさ！！,北京,4.3万,7.0,1.0
5262197980.0,,https://m.weibo.cn/detail/Oz3Q2j81g,https://m.weibo.cn/u/7871584457?,2024-09-28 12:53:03,中国,崇左,Oz3Q2j81g,特别篇,青山刚昌 #名侦探柯南#    轉北榮町民宿MOKUBA   我刚刚去听了新添加的门铃语音，果然听到了和我想象中一样的帅气声音！ ,f,0.9539297334620002,31.0,2024-10-01 21:30:27,342.0,,广西,7.8万,18.0,0.0
5495187207.0,,https://m.weibo.cn/detail/OzpTCxDaK,,2024-09-30 21:02:19,中国,沧州,OzpTCxDaK,郝溪漫剪,,,0.5,,2024-10-01 21:30:27,,,河北,,,
5637592830.0,,https://m.weibo.cn/detail/OzzaKspfi,https://m.weibo.cn/u/5856267026?,2024-10-01 20:39:14,中国,,OzzaKspfi,安室透零零宝贝,名侦探柯南周边 出 ,f,0.9772778153277852,0.0,2024-10-01 21:30:27,6.0,无人之地，出物专用,河北,2,0.0,0.0
5758293620.0,,https://m.weibo.cn/detail/Ozz7hoG1V,https://m.weibo.cn/u/6048628717?,2024-10-01 20:30:41,中国,巴音郭楞蒙古自治州,Ozz7hoG1V,ACG漫娘,名侦探柯南周边  问市场价并收  预热月下基德  m27红镜子基德 275一套砍帽 举枪 半身 ,m,0.3206375395257943,0.0,2024-10-01 21:30:27,366.0,今年41岁身高100，体重180，正在读小班本少爷风流倜傥而且三观正还十分善良有爱心，但是觊觎本少爷美貌的人太多…唉，谁叫本少爷天生就那么帅,新疆,82,1.0,0.0
6636765688.0,,https://m.weibo.cn/detail/Ozz1tcte9,https://m.weibo.cn/u/7856775991?,2024-10-01 20:16:22,中国,昌江黎族自治县,Ozz1tcte9,大润发专业杀鱼30年,名侦探柯南小卡中转站  100包所有 ,f,0.8385750933780867,0.0,2024-10-01 21:30:27,65.0,,海南,51,0.0,0.0
5768538988.0,,https://m.weibo.cn/detail/OzyS6cTFl,https://m.weibo.cn/u/5049319816?,2024-10-01 19:53:17,中国,沧州,OzyS6cTFl,Luck星耀,名侦探柯南   柯南周边开箱丨迷你文件夹明信片夹合集  #豆丁的动漫货车# ,f,0.2475697732459348,0.0,2024-10-01 21:30:27,215.0,热爱动漫，分享周边,河北,3275,0.0,0.0
5847514085.0,,https://m.weibo.cn/detail/OzyZ5b5UL,https://m.weibo.cn/u/2093542865?,2024-10-01 20:10:29,中国,,OzyZ5b5UL,为啥为啥为啥呀,与人气漫画《#名侦探柯南# 》有渊源的北荣町，从全国招募5名IT工程师，从粉丝的角度提出利用柯南的城市建设提案。镇上考虑能否将粉丝提案的想法运用到施策中。  该町是漫画作者青山刚昌的出身地。“以充满对柯南的爱”的IT工程师为对象，8～22日招募参加者。  被选中的5人首先出席12月4日～6日在该镇举 ...全文,m,0.502120764524538,14.0,2024-10-01 21:30:27,86.0,愿工藤与你同在  愿为你带来第一柯讯   愿新兰永恒！ 【个人账号】  人间讃歌は「勇気」の讃歌ッ！！　人间のすばらしさは勇気のすばらしさ！！,香港,4.3万,1.0,0.0
5852741822.0,,https://m.weibo.cn/detail/Ozz0Pk1V5,https://m.weibo.cn/u/1768935374?,2024-10-01 20:14:47,中国,常州,Ozz0Pk1V5,芸早Soda,名侦探柯南 动画VS漫画 #名侦探柯南# ,f,0.9996829438500784,30.0,2024-10-01 21:30:27,201.0,更新柯南情报❤️不定时更新柯南语录❤️个人兴趣博❤️偶尔还会腹黑吐槽❤️,江苏,174万,13.0,9.0
5856267026.0,,https://m.weibo.cn/detail/Ozzv84t72,https://m.weibo.cn/u/7479667659?,2024-10-01 21:29:26,中国,南京,Ozzv84t72,白梦泽-婉拒不需回复,名侦探柯南周边 出/换p6p7灰原哀相关，优先换红圈的～有其他灰原哀相关也可以问问 ,f,0.8833763223657276,0.0,2024-10-01 21:30:27,17.0,江南无所有，聊赠一枝春。,江苏,22,4.0,0.0
5984212664.0,,https://m.weibo.cn/detail/OzqpGnxzD,https://m.weibo.cn/u/7834962636?,2024-09-30 22:21:18,中国,大同,OzqpGnxzD,柯学馆,名侦探柯南周边  铃木园子拍立得 【18包邮非偏远】 ,f,0.9602478826465868,0.0,2024-10-01 21:30:27,69.0,,山西,18,0.0,0.0
6012453968.0,,https://m.weibo.cn/detail/Ozz44bJt7,https://m.weibo.cn/u/7711618288?,2024-10-01 20:22:46,中国,成都,Ozz44bJt7,有点忘记了-,又又又忘记发微博啦~纯黑if线更新到第七章。正文27万字已完结。 安室透乙女，连载文名《别和我装警察！》，正经文名《东京湾25度》。 个站作品首页：网页链接 爱发电（肉肉post）合集：网页链接 lofter（肉肉post）合集：网页链接  #安室透BG##肉肉post# ...全文,f,0.0200521241940764,0.0,2024-10-01 21:30:27,62.0,一个平平无奇乙女向创作者,四川,1213,0.0,0.0
6048628717.0,,https://m.weibo.cn/detail/OzzrA2Dna,https://m.weibo.cn/u/3288219044?,2024-10-01 21:20:42,中国,沈阳,OzzrA2Dna,1Perfumem,名侦探柯南周边  出柯南觅影包世良竖版gr  带价私 ,f,0.9998896290810694,0.0,2024-10-01 21:30:27,457.0,随便发发 爱咋咋地/镇魂,辽宁,257,0.0,0.0
6081133104.0,OzxfDdrKR,https://m.weibo.cn/detail/OzxfDdrKR,https://m.weibo.cn/u/1000236164?,2024-10-01 15:45:46,中国,上海,,cerise03,灰原哀是神📺#灰原哀# 🎧#宫野志保# 【哀神纪事】 【20241001热帖播报】 黑X万赞1⃣️则👍🏻（近万转）  #名侦探柯南#  专栏 · 哀神の热帖播报机 ,f,0.9998590635662372,16.0,2024-10-01 21:30:27,54.0,为哀发电电视台🎧,上海,5793,1.0,0.0
6134153518.0,,https://m.weibo.cn/detail/Ozz2Cfil7,https://m.weibo.cn/u/6592540240?,2024-10-01 20:19:12,中国,,Ozz2Cfil7,Traveler_贺峻霖,“他说他迟早会想出办法 就算拼死也要回来 所以新一哥哥希望 在那之前你能够等他”  ——《名侦探柯南》 ,f,0.999016510451911,2.0,2024-10-01 21:30:27,1101.0,有事联系剧番,湖北,25.9万,0.0,0.0
6422165728.0,,https://m.weibo.cn/detail/OzxXJrVkW,https://m.weibo.cn/u/6905184468?,2024-10-01 17:34:24,中国,绍兴,OzxXJrVkW,汪汪可可星冰乐,“不要露出那种表情，我会赌上性命保护你的。”  ——《名侦探柯南》 ,f,0.999968320136489,0.0,2024-10-01 21:30:27,792.0,,浙江,20.4万,0.0,0.0
6592540240.0,,https://m.weibo.cn/detail/OzzjsFcaj,https://m.weibo.cn/u/7497295353?,2024-10-01 21:00:41,中国,巴音郭楞蒙古自治州,OzzjsFcaj,柯南探,名侦探柯南周边 出出 ,f,0.982739510912744,0.0,2024-10-01 21:30:27,226.0,,新疆,16,0.0,0.0
6592540240.0,,https://m.weibo.cn/detail/Ozz20jf1e,https://m.weibo.cn/u/7804251697?,2024-10-01 20:17:41,中国,巴音郭楞蒙古自治州,Ozz20jf1e,柯南探,SSR交换站   🥬出帕恰狗普 黄油小熊普 Fly稀 布丁狗普 柠檬普 有兽焉普 灰原哀 安室透 柯南  垂耳兔普 鲨鱼普稀 小王子普稀 疯狂动物城普稀 ,f,0.9999999999999992,0.0,2024-10-01 21:30:27,400.0,一块饼՞˶･֊･˶՞,新疆,4.3万,1.0,0.0
6592540240.0,,https://m.weibo.cn/detail/OzyXWxzTi,https://m.weibo.cn/u/7834962636?,2024-10-01 20:07:41,中国,巴音郭楞蒙古自治州,OzyXWxzTi,柯南探,名侦探柯南周边  诸伏景光  【15包邮非偏远】 ,f,0.939290982622365,0.0,2024-10-01 21:30:27,69.0,,新疆,18,0.0,0.0
,,https://m.weibo.cn/detail/N/A,https://m.weibo.cn/u/7537917185?,,,,,,名侦探柯南周边  出出出 ,f,0.984741272124258,1.0,2024-10-01 21:30:27,870.0,没你我瞬间变尘埃,,1019,1.0,0.0
